timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1723282976894,451,HTTP Request,200,OK,Thread Group 1-3,text,false,,1216,119,10,10,https://www.boredapi.com,451,0,302
1723282977345,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282976903,451,HTTP Request,200,OK,Thread Group 1-2,text,false,,1216,119,10,10,https://www.boredapi.com,451,0,299
1723282977354,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282976924,444,HTTP Request,200,OK,Thread Group 1-4,text,false,,1216,119,10,10,https://www.boredapi.com,444,0,297
1723282977368,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282976928,451,HTTP Request,200,OK,Thread Group 1-10,text,false,,1216,119,10,10,https://www.boredapi.com,451,0,300
1723282977380,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282976970,456,HTTP Request,200,OK,Thread Group 1-6,text,false,,1216,119,10,10,https://www.boredapi.com,456,0,303
1723282976965,461,HTTP Request,200,OK,Thread Group 1-1,text,false,,1216,119,10,10,https://www.boredapi.com,461,0,308
1723282977426,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977426,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977054,451,HTTP Request,200,OK,Thread Group 1-5,text,false,,1216,119,10,10,https://www.boredapi.com,451,0,303
1723282977505,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977082,452,HTTP Request,200,OK,Thread Group 1-9,text,false,,1216,119,10,10,https://www.boredapi.com,452,0,303
1723282977534,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977193,452,HTTP Request,200,OK,Thread Group 1-7,text,false,,1216,119,10,10,https://www.boredapi.com,452,0,300
1723282977645,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977213,461,HTTP Request,200,OK,Thread Group 1-8,text,false,,1216,119,10,10,https://www.boredapi.com,461,0,308
1723282977674,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977346,449,HTTP Request,200,OK,Thread Group 1-3,text,false,,1224,119,10,10,https://www.boredapi.com,449,0,300
1723282977795,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977380,441,HTTP Request,200,OK,Thread Group 1-10,text,false,,1224,119,10,10,https://www.boredapi.com,441,0,295
1723282977821,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977354,483,HTTP Request,200,OK,Thread Group 1-2,text,false,,1224,119,10,10,https://www.boredapi.com,483,0,323
1723282977838,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977368,474,HTTP Request,200,OK,Thread Group 1-4,text,false,,1224,119,10,10,https://www.boredapi.com,474,0,315
1723282977842,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977426,452,HTTP Request,200,OK,Thread Group 1-6,text,false,,1224,119,10,10,https://www.boredapi.com,452,0,300
1723282977878,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977426,479,HTTP Request,200,OK,Thread Group 1-1,text,false,,1224,119,10,10,https://www.boredapi.com,479,0,321
1723282977905,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977505,456,HTTP Request,200,OK,Thread Group 1-5,text,false,,1224,119,10,10,https://www.boredapi.com,456,0,305
1723282977961,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977535,447,HTTP Request,200,OK,Thread Group 1-9,text,false,,1224,119,10,10,https://www.boredapi.com,447,0,299
1723282977983,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977645,455,HTTP Request,200,OK,Thread Group 1-7,text,false,,1224,119,10,10,https://www.boredapi.com,455,0,303
1723282978100,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977675,461,HTTP Request,200,OK,Thread Group 1-8,text,false,,1224,119,10,10,https://www.boredapi.com,461,0,302
1723282978136,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977795,451,HTTP Request,200,OK,Thread Group 1-3,text,false,,1224,119,10,10,https://www.boredapi.com,451,0,302
1723282978246,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977821,446,HTTP Request,200,OK,Thread Group 1-10,text,false,,1224,119,10,10,https://www.boredapi.com,446,0,297
1723282978268,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977838,459,HTTP Request,200,OK,Thread Group 1-2,text,false,,1224,119,10,10,https://www.boredapi.com,459,0,308
1723282978297,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977842,459,HTTP Request,200,OK,Thread Group 1-4,text,false,,1224,119,10,10,https://www.boredapi.com,459,0,306
1723282978301,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977878,458,HTTP Request,200,OK,Thread Group 1-6,text,false,,1224,119,10,10,https://www.boredapi.com,458,0,302
1723282978336,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977905,485,HTTP Request,200,OK,Thread Group 1-1,text,false,,1224,119,10,10,https://www.boredapi.com,485,0,321
1723282978390,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977961,473,HTTP Request,200,OK,Thread Group 1-5,text,false,,1224,119,10,10,https://www.boredapi.com,473,0,317
1723282978434,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282977983,481,HTTP Request,200,OK,Thread Group 1-9,text,false,,1224,119,10,10,https://www.boredapi.com,481,0,321
1723282978464,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978101,482,HTTP Request,200,OK,Thread Group 1-7,text,false,,1224,119,10,10,https://www.boredapi.com,482,0,322
1723282978584,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978137,489,HTTP Request,200,OK,Thread Group 1-8,text,false,,1224,119,10,10,https://www.boredapi.com,489,0,328
1723282978626,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978246,475,HTTP Request,200,OK,Thread Group 1-3,text,false,,1224,119,10,10,https://www.boredapi.com,475,0,316
1723282978721,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978268,474,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,474,0,316
1723282978742,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978297,454,HTTP Request,200,OK,Thread Group 1-2,text,false,,1220,119,10,10,https://www.boredapi.com,454,0,303
1723282978751,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978301,461,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,461,0,305
1723282978762,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978336,444,HTTP Request,200,OK,Thread Group 1-6,text,false,,1220,119,10,10,https://www.boredapi.com,444,0,297
1723282978780,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978390,461,HTTP Request,200,OK,Thread Group 1-1,text,false,,1220,119,10,10,https://www.boredapi.com,461,0,308
1723282978851,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978434,450,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,450,0,297
1723282978884,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978465,462,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,462,0,311
1723282978927,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978584,451,HTTP Request,200,OK,Thread Group 1-7,text,false,,1220,119,10,10,https://www.boredapi.com,451,0,301
1723282979036,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978626,453,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,453,0,302
1723282979082,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978722,450,HTTP Request,200,OK,Thread Group 1-3,text,false,,1220,119,10,10,https://www.boredapi.com,450,0,302
1723282979172,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978763,442,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,442,0,295
1723282979205,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978742,476,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,476,0,320
1723282979218,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978751,473,HTTP Request,200,OK,Thread Group 1-2,text,false,,1220,119,10,10,https://www.boredapi.com,473,0,317
1723282979224,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978780,462,HTTP Request,200,OK,Thread Group 1-6,text,false,,1220,119,10,10,https://www.boredapi.com,462,0,309
1723282979242,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978851,461,HTTP Request,200,OK,Thread Group 1-1,text,false,,1220,119,10,10,https://www.boredapi.com,461,0,309
1723282979312,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978884,452,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,452,0,301
1723282979336,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282978927,454,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,454,0,304
1723282979381,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979036,469,HTTP Request,200,OK,Thread Group 1-7,text,false,,1220,119,10,10,https://www.boredapi.com,469,0,314
1723282979505,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979082,477,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,477,0,318
1723282979559,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979172,484,HTTP Request,200,OK,Thread Group 1-3,text,false,,1220,119,10,10,https://www.boredapi.com,484,0,325
1723282979656,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979205,464,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,464,0,312
1723282979669,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979218,455,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,455,0,307
1723282979673,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979225,459,HTTP Request,200,OK,Thread Group 1-2,text,false,,1220,119,10,10,https://www.boredapi.com,459,0,307
1723282979684,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979242,475,HTTP Request,200,OK,Thread Group 1-6,text,false,,1220,119,10,10,https://www.boredapi.com,475,0,317
1723282979717,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979312,464,HTTP Request,200,OK,Thread Group 1-1,text,false,,1216,119,10,10,https://www.boredapi.com,464,0,308
1723282979776,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979336,459,HTTP Request,200,OK,Thread Group 1-5,text,false,,1216,119,10,10,https://www.boredapi.com,459,0,307
1723282979795,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979382,451,HTTP Request,200,OK,Thread Group 1-9,text,false,,1216,119,10,10,https://www.boredapi.com,451,0,303
1723282979833,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979506,451,HTTP Request,200,OK,Thread Group 1-7,text,false,,1216,119,10,10,https://www.boredapi.com,451,0,302
1723282979957,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979559,457,HTTP Request,200,OK,Thread Group 1-8,text,false,,1216,119,10,10,https://www.boredapi.com,457,0,307
1723282980017,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979657,455,HTTP Request,200,OK,Thread Group 1-3,text,false,,1216,119,10,10,https://www.boredapi.com,455,0,303
1723282980113,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979670,452,HTTP Request,200,OK,Thread Group 1-4,text,false,,1216,119,10,10,https://www.boredapi.com,452,0,304
1723282980122,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979674,460,HTTP Request,200,OK,Thread Group 1-10,text,false,,1216,119,10,10,https://www.boredapi.com,460,0,308
1723282980134,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979684,472,HTTP Request,200,OK,Thread Group 1-2,text,false,,1216,119,10,10,https://www.boredapi.com,472,0,310
1723282980156,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979717,488,HTTP Request,200,OK,Thread Group 1-6,text,false,,1216,119,10,10,https://www.boredapi.com,488,0,330
1723282980205,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979776,485,HTTP Request,200,OK,Thread Group 1-1,text,false,,1216,119,10,10,https://www.boredapi.com,485,0,327
1723282980261,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979795,479,HTTP Request,200,OK,Thread Group 1-5,text,false,,1216,119,10,10,https://www.boredapi.com,479,0,322
1723282980274,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979834,448,HTTP Request,200,OK,Thread Group 1-9,text,false,,1216,119,10,10,https://www.boredapi.com,448,0,300
1723282980282,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282979957,485,HTTP Request,200,OK,Thread Group 1-7,text,false,,1216,119,10,10,https://www.boredapi.com,485,0,321
1723282980442,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980017,456,HTTP Request,200,OK,Thread Group 1-8,text,false,,1216,119,10,10,https://www.boredapi.com,456,0,304
1723282980473,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980134,457,HTTP Request,200,OK,Thread Group 1-10,text,false,,1216,119,10,10,https://www.boredapi.com,457,0,304
1723282980114,476,HTTP Request,200,OK,Thread Group 1-3,text,false,,1216,119,10,10,https://www.boredapi.com,476,0,319
1723282980597,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980597,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980122,479,HTTP Request,200,OK,Thread Group 1-4,text,false,,1216,119,10,10,https://www.boredapi.com,479,0,323
1723282980601,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980156,458,HTTP Request,200,OK,Thread Group 1-2,text,false,,1216,119,10,10,https://www.boredapi.com,458,0,307
1723282980614,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980205,460,HTTP Request,200,OK,Thread Group 1-6,text,false,,1216,119,10,10,https://www.boredapi.com,460,0,309
1723282980665,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980274,461,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,461,0,309
1723282980282,453,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,453,0,301
1723282980735,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980735,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980262,475,HTTP Request,200,OK,Thread Group 1-1,text,false,,1220,119,10,10,https://www.boredapi.com,475,0,306
1723282980737,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980442,458,HTTP Request,200,OK,Thread Group 1-7,text,false,,1220,119,10,10,https://www.boredapi.com,458,0,303
1723282980900,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980474,472,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,472,0,316
1723282980946,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980597,457,HTTP Request,200,OK,Thread Group 1-3,text,false,,1220,119,10,10,https://www.boredapi.com,457,0,307
1723282981055,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723282980597,486,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,486,0,327
1723282980601,482,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,482,0,323
1723282981083,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
